NEWgene	NEWtag	refgene	reftag	oldtag
lcl|AP027149.1_cds_BDV38821.1_2074	DSM21852_20740	NZ_CP019948.1_cds_WP_158658836.1_3377	B1812_RS17535	B1812_17640
lcl|AP027149.1_cds_BDV38822.1_2075	DSM21852_20750	NZ_CP019948.1_cds_WP_085772740.1_3378	B1812_RS17540	B1812_17645
lcl|AP027149.1_cds_BDV38823.1_2076	DSM21852_20760	NZ_CP019948.1_cds_WP_085772741.1_3379	B1812_RS17545	B1812_17650
lcl|AP027149.1_cds_BDV38824.1_2077	DSM21852_20770	NZ_CP019948.1_cds_WP_085772742.1_3380	B1812_RS17550	B1812_17655
lcl|AP027149.1_cds_BDV38825.1_2078	DSM21852_20780	NZ_CP019948.1_cds_WP_085772743.1_3381	B1812_RS17555	B1812_17660
lcl|AP027149.1_cds_BDV38827.1_2080	DSM21852_20800	NZ_CP019948.1_cds_WP_085772745.1_3382	B1812_RS17565	B1812_17670
lcl|AP027149.1_cds_BDV38828.1_2081	DSM21852_20810	NZ_CP019948.1_cds_WP_085772746.1_3383	B1812_RS17570	B1812_17675
lcl|AP027149.1_cds_BDV38829.1_2082	DSM21852_20820	NZ_CP019948.1_cds_WP_085772747.1_3384	B1812_RS17575	B1812_17680
lcl|AP027149.1_cds_BDV38830.1_2083	DSM21852_20830	NZ_CP019948.1_cds_WP_085772748.1_3385	B1812_RS17580	B1812_17685
lcl|AP027149.1_cds_BDV38831.1_2084	DSM21852_20840	NZ_CP019948.1_cds_WP_158658837.1_3386	B1812_RS17585	B1812_17690
lcl|AP027149.1_cds_BDV38833.1_2086	DSM21852_20860	NZ_CP019948.1_cds_WP_085772751.1_3387	B1812_RS17595	B1812_17700
lcl|AP027149.1_cds_BDV38834.1_2087	DSM21852_20870	NZ_CP019948.1_cds_WP_085772752.1_3388	B1812_RS17600	B1812_17705
lcl|AP027149.1_cds_BDV38835.1_2088	DSM21852_20880	NZ_CP019948.1_cds_3389	B1812_RS23475	
lcl|AP027149.1_cds_BDV38836.1_2089	DSM21852_20890	NZ_CP019948.1_cds_WP_158658838.1_3390	B1812_RS17610	B1812_17715
lcl|AP027149.1_cds_BDV38837.1_2090	DSM21852_20900	NZ_CP019948.1_cds_WP_085772755.1_3391	B1812_RS17615	B1812_17720
lcl|AP027149.1_cds_BDV38838.1_2091	DSM21852_20910	NZ_CP019948.1_cds_WP_085772756.1_3392	B1812_RS17620	B1812_17725
lcl|AP027149.1_cds_BDV38839.1_2092	DSM21852_20920	NZ_CP019948.1_cds_WP_158658839.1_3393	B1812_RS17625	B1812_17730
lcl|AP027149.1_cds_BDV38839.1_2092	DSM21852_20920	NZ_CP019949.1_cds_WP_245300310.1_4152	B1812_RS21515	B1812_21645
lcl|AP027149.1_cds_BDV38840.1_2093	DSM21852_20930	NZ_CP019948.1_cds_WP_085772758.1_3394	B1812_RS17630	B1812_17735
lcl|AP027149.1_cds_BDV38841.1_2094	DSM21852_20940	NZ_CP019948.1_cds_WP_085772759.1_3395	B1812_RS17635	B1812_17740
lcl|AP027149.1_cds_BDV38842.1_2095	DSM21852_20950	NZ_CP019948.1_cds_WP_085772760.1_3396	B1812_RS17640	B1812_17745
lcl|AP027149.1_cds_BDV38843.1_2096	DSM21852_20960	NZ_CP019948.1_cds_WP_085772761.1_3397	B1812_RS17645	B1812_17750
lcl|AP027149.1_cds_BDV38844.1_2097	DSM21852_20970	NZ_CP019948.1_cds_WP_085772762.1_3398	B1812_RS17650	B1812_17755
lcl|AP027149.1_cds_BDV38845.1_2098	DSM21852_20980	NZ_CP019948.1_cds_WP_085772762.1_3398	B1812_RS17650	B1812_17755
lcl|AP027149.1_cds_BDV38845.1_2098	DSM21852_20980	NZ_CP019948.1_cds_WP_085772763.1_3399	B1812_RS17655	B1812_17760
lcl|AP027149.1_cds_BDV38846.1_2099	DSM21852_20990	NZ_CP019948.1_cds_WP_085772763.1_3399	B1812_RS17655	B1812_17760
lcl|AP027149.1_cds_BDV38846.1_2099	DSM21852_20990	NZ_CP019948.1_cds_WP_085772762.1_3398	B1812_RS17650	B1812_17755
lcl|AP027149.1_cds_BDV38847.1_2100	DSM21852_21000	NZ_CP019948.1_cds_WP_085772764.1_3400	B1812_RS17660	B1812_17765
lcl|AP027149.1_cds_BDV38848.1_2101	DSM21852_21010	NZ_CP019948.1_cds_WP_085772765.1_3401	B1812_RS17665	B1812_17770
lcl|AP027149.1_cds_BDV38849.1_2102	DSM21852_21020	NZ_CP019948.1_cds_WP_158658840.1_3402	B1812_RS22790	
lcl|AP027149.1_cds_BDV38850.1_2103	DSM21852_21030	NZ_CP019948.1_cds_WP_158658841.1_3403	B1812_RS17675	B1812_17780
lcl|AP027149.1_cds_BDV38851.1_2104	DSM21852_21040	NZ_CP019948.1_cds_WP_085772768.1_3404	B1812_RS17680	B1812_17785
lcl|AP027149.1_cds_BDV38852.1_2105	DSM21852_21050	NZ_CP019948.1_cds_WP_085772769.1_3405	B1812_RS17685	B1812_17790
lcl|AP027149.1_cds_BDV38853.1_2106	DSM21852_21060	NZ_CP019948.1_cds_WP_085772770.1_3406	B1812_RS17690	B1812_17795
lcl|AP027149.1_cds_BDV38854.1_2107	DSM21852_21070	NZ_CP019948.1_cds_WP_085772771.1_3407	B1812_RS17695	B1812_17800
lcl|AP027149.1_cds_BDV38855.1_2108	DSM21852_21080	NZ_CP019948.1_cds_WP_085772774.1_3408	B1812_RS17710	B1812_17815
lcl|AP027149.1_cds_BDV38856.1_2109	DSM21852_21090	NZ_CP019948.1_cds_WP_085772775.1_3409	B1812_RS17715	B1812_17820
lcl|AP027149.1_cds_BDV38857.1_2110	DSM21852_21100	NZ_CP019948.1_cds_WP_085772776.1_3410	B1812_RS17720	B1812_17825
lcl|AP027149.1_cds_BDV38858.1_2111	DSM21852_21110	NZ_CP019948.1_cds_WP_085772777.1_3411	B1812_RS17725	B1812_17830
lcl|AP027149.1_cds_BDV38859.1_2112	DSM21852_21120	NZ_CP019948.1_cds_WP_085772778.1_3412	B1812_RS17730	B1812_17835
lcl|AP027149.1_cds_BDV38860.1_2113	DSM21852_21130	NZ_CP019948.1_cds_WP_085772779.1_3413	B1812_RS17735	B1812_17840
lcl|AP027149.1_cds_BDV38861.1_2114	DSM21852_21140	NZ_CP019948.1_cds_WP_085772780.1_3414	B1812_RS17740	B1812_17845
lcl|AP027149.1_cds_BDV38862.1_2115	DSM21852_21150	NZ_CP019948.1_cds_WP_085772781.1_3415	B1812_RS17745	B1812_17850
lcl|AP027149.1_cds_BDV38863.1_2116	DSM21852_21160	NZ_CP019948.1_cds_WP_085772782.1_3416	B1812_RS17750	B1812_17855
lcl|AP027149.1_cds_BDV38864.1_2117	DSM21852_21170	NZ_CP019948.1_cds_WP_085772783.1_3417	B1812_RS17755	B1812_17860
lcl|AP027149.1_cds_BDV38865.1_2118	DSM21852_21180	NZ_CP019948.1_cds_WP_085772784.1_3418	B1812_RS17760	B1812_17865
lcl|AP027149.1_cds_BDV38866.1_2119	DSM21852_21190	NZ_CP019948.1_cds_WP_085772785.1_3419	B1812_RS17765	B1812_17870
lcl|AP027149.1_cds_BDV38867.1_2120	DSM21852_21200	NZ_CP019948.1_cds_WP_085772786.1_3420	B1812_RS17770	B1812_17875
lcl|AP027149.1_cds_BDV38868.1_2121	DSM21852_21210	NZ_CP019948.1_cds_WP_085773810.1_3421	B1812_RS17775	B1812_17880
lcl|AP027149.1_cds_BDV38869.1_2122	DSM21852_21220	NZ_CP019948.1_cds_WP_085772787.1_3422	B1812_RS17780	B1812_17885
lcl|AP027149.1_cds_BDV38870.1_2123	DSM21852_21230	NZ_CP019948.1_cds_WP_085772788.1_3423	B1812_RS17785	B1812_17890
lcl|AP027149.1_cds_BDV38871.1_2124	DSM21852_21240	NZ_CP019948.1_cds_WP_085772789.1_3424	B1812_RS17790	B1812_17895
lcl|AP027149.1_cds_BDV38872.1_2125	DSM21852_21250	NZ_CP019948.1_cds_WP_085772790.1_3425	B1812_RS17795	B1812_17900
lcl|AP027149.1_cds_BDV38873.1_2126	DSM21852_21260	NZ_CP019948.1_cds_WP_085772791.1_3426	B1812_RS17800	B1812_17905
lcl|AP027149.1_cds_BDV38874.1_2127	DSM21852_21270	NZ_CP019948.1_cds_WP_085772791.1_3426	B1812_RS17800	B1812_17905
lcl|AP027149.1_cds_BDV38875.1_2128	DSM21852_21280	NZ_CP019948.1_cds_WP_085772792.1_3427	B1812_RS17805	B1812_17910
lcl|AP027149.1_cds_BDV38876.1_2129	DSM21852_21290	NZ_CP019948.1_cds_WP_085772793.1_3428	B1812_RS17810	B1812_17915
lcl|AP027149.1_cds_BDV38877.1_2130	DSM21852_21300	NZ_CP019948.1_cds_WP_085773811.1_3429	B1812_RS17815	B1812_17920
lcl|AP027149.1_cds_BDV38878.1_2131	DSM21852_21310	NZ_CP019948.1_cds_WP_085772794.1_3430	B1812_RS17820	B1812_17925
lcl|AP027149.1_cds_BDV38879.1_2132	DSM21852_21320	NZ_CP019948.1_cds_WP_158658843.1_3431	B1812_RS17825	B1812_17930
lcl|AP027149.1_cds_BDV38880.1_2133	DSM21852_21330	NZ_CP019948.1_cds_WP_085773812.1_3432	B1812_RS17835	B1812_17940
lcl|AP027149.1_cds_BDV38881.1_2134	DSM21852_21340	NZ_CP019948.1_cds_WP_245300278.1_3433	B1812_RS17840	B1812_17945
lcl|AP027149.1_cds_BDV38882.1_2135	DSM21852_21350	NZ_CP019948.1_cds_WP_085772796.1_3434	B1812_RS17845	B1812_17955
lcl|AP027149.1_cds_BDV38883.1_2136	DSM21852_21360	NZ_CP019948.1_cds_WP_085772797.1_3435	B1812_RS17850	B1812_17960
lcl|AP027149.1_cds_BDV38884.1_2137	DSM21852_21370	NZ_CP019948.1_cds_WP_085772798.1_3436	B1812_RS17855	B1812_17965
lcl|AP027149.1_cds_BDV38885.1_2138	DSM21852_21380	NZ_CP019948.1_cds_WP_085772799.1_3437	B1812_RS17860	B1812_17970
lcl|AP027149.1_cds_BDV38886.1_2139	DSM21852_21390	NZ_CP019948.1_cds_WP_085772800.1_3438	B1812_RS17865	B1812_17975
lcl|AP027149.1_cds_BDV38887.1_2140	DSM21852_21400	NZ_CP019948.1_cds_WP_085772801.1_3439	B1812_RS17870	B1812_17980
lcl|AP027149.1_cds_BDV38888.1_2141	DSM21852_21410	NZ_CP019948.1_cds_WP_158658845.1_3440	B1812_RS22795	
lcl|AP027149.1_cds_BDV38889.1_2142	DSM21852_21420	NZ_CP019948.1_cds_WP_085772802.1_3441	B1812_RS17875	B1812_17985
lcl|AP027149.1_cds_BDV38890.1_2143	DSM21852_21430	NZ_CP019948.1_cds_WP_085772803.1_3442	B1812_RS17880	B1812_17990
lcl|AP027149.1_cds_BDV38891.1_2144	DSM21852_21440	NZ_CP019948.1_cds_WP_085772804.1_3443	B1812_RS17885	B1812_17995
lcl|AP027149.1_cds_BDV38892.1_2145	DSM21852_21450	NZ_CP019948.1_cds_WP_085772805.1_3444	B1812_RS17890	B1812_18000
lcl|AP027149.1_cds_BDV38893.1_2146	DSM21852_21460	NZ_CP019948.1_cds_WP_085773813.1_3445	B1812_RS17895	B1812_18005
lcl|AP027149.1_cds_BDV38894.1_2147	DSM21852_21470	NZ_CP019948.1_cds_WP_085772806.1_3446	B1812_RS17900	B1812_18010
lcl|AP027149.1_cds_BDV38895.1_2148	DSM21852_21480	NZ_CP019948.1_cds_WP_085773814.1_3447	B1812_RS17905	B1812_18015
lcl|AP027149.1_cds_BDV38896.1_2149	DSM21852_21490	NZ_CP019948.1_cds_WP_085772807.1_3448	B1812_RS17910	B1812_18020
lcl|AP027149.1_cds_BDV38897.1_2150	DSM21852_21500	NZ_CP019948.1_cds_WP_245299968.1_3449	B1812_RS17915	B1812_18025
lcl|AP027149.1_cds_BDV38898.1_2151	DSM21852_21510	NZ_CP019948.1_cds_WP_085772810.1_3450	B1812_RS17925	B1812_18040
lcl|AP027149.1_cds_BDV38899.1_2152	DSM21852_21520	NZ_CP019948.1_cds_WP_085772811.1_3451	B1812_RS17930	B1812_18045
lcl|AP027149.1_cds_BDV38900.1_2153	DSM21852_21530	NZ_CP019948.1_cds_WP_085772813.1_3453	B1812_RS17940	B1812_18055
lcl|AP027149.1_cds_BDV38901.1_2154	DSM21852_21540	NZ_CP019948.1_cds_WP_158658846.1_3454	B1812_RS17945	B1812_18060
lcl|AP027149.1_cds_BDV38902.1_2155	DSM21852_21550	NZ_CP019948.1_cds_WP_245299969.1_3455	B1812_RS17950	B1812_18065
lcl|AP027149.1_cds_BDV38903.1_2156	DSM21852_21560	NZ_CP019948.1_cds_WP_085772815.1_3456	B1812_RS17955	B1812_18070
lcl|AP027149.1_cds_BDV38904.1_2157	DSM21852_21570	NZ_CP019948.1_cds_WP_085772816.1_3457	B1812_RS17960	B1812_18075
lcl|AP027149.1_cds_BDV38905.1_2158	DSM21852_21580	NZ_CP019948.1_cds_WP_085772817.1_3458	B1812_RS17965	B1812_18080
lcl|AP027149.1_cds_BDV38906.1_2159	DSM21852_21590	NZ_CP019948.1_cds_WP_085772818.1_3459	B1812_RS17970	B1812_18085
lcl|AP027149.1_cds_BDV38907.1_2160	DSM21852_21600	NZ_CP019948.1_cds_WP_085772819.1_3460	B1812_RS17975	B1812_18090
lcl|AP027149.1_cds_BDV38908.1_2161	DSM21852_21610	NZ_CP019948.1_cds_WP_085773816.1_3461	B1812_RS17980	B1812_18095
lcl|AP027149.1_cds_BDV38909.1_2162	DSM21852_21620	NZ_CP019948.1_cds_WP_085772820.1_3462	B1812_RS17985	B1812_18100
lcl|AP027149.1_cds_BDV38910.1_2163	DSM21852_21630	NZ_CP019948.1_cds_WP_085772821.1_3463	B1812_RS17990	B1812_18105
lcl|AP027149.1_cds_BDV38911.1_2164	DSM21852_21640	NZ_CP019948.1_cds_WP_085772822.1_3464	B1812_RS17995	B1812_18110
lcl|AP027149.1_cds_BDV38912.1_2165	DSM21852_21650	NZ_CP019948.1_cds_WP_245299970.1_3465	B1812_RS18000	B1812_18115
lcl|AP027149.1_cds_BDV38913.1_2166	DSM21852_21660	NZ_CP019948.1_cds_WP_245299971.1_3466	B1812_RS18005	B1812_18120
lcl|AP027149.1_cds_BDV38914.1_2167	DSM21852_21670	NZ_CP019948.1_cds_WP_085772824.1_3467	B1812_RS18010	B1812_18125
lcl|AP027149.1_cds_BDV38915.1_2168	DSM21852_21680	NZ_CP019948.1_cds_WP_085772825.1_3468	B1812_RS18015	B1812_18130
lcl|AP027149.1_cds_BDV38916.1_2169	DSM21852_21690	NZ_CP019948.1_cds_WP_158658847.1_3469	B1812_RS18020	B1812_18135
lcl|AP027149.1_cds_BDV38917.1_2170	DSM21852_21700	NZ_CP019948.1_cds_WP_085773818.1_3470	B1812_RS18025	B1812_18140
lcl|AP027149.1_cds_BDV38918.1_2171	DSM21852_21710	NZ_CP019948.1_cds_WP_085772827.1_3471	B1812_RS18030	B1812_18145
lcl|AP027149.1_cds_BDV38919.1_2172	DSM21852_21720	NZ_CP019948.1_cds_WP_245299972.1_3472	B1812_RS18035	B1812_18150
lcl|AP027149.1_cds_BDV38920.1_2173	DSM21852_21730	NZ_CP019948.1_cds_WP_085772828.1_3473	B1812_RS18040	B1812_18155
lcl|AP027149.1_cds_BDV38921.1_2174	DSM21852_21740	NZ_CP019948.1_cds_WP_085772829.1_3474	B1812_RS18045	B1812_18160
lcl|AP027149.1_cds_BDV38922.1_2175	DSM21852_21750	NZ_CP019948.1_cds_WP_085772830.1_3475	B1812_RS18050	B1812_18165
lcl|AP027149.1_cds_BDV38923.1_2176	DSM21852_21760	NZ_CP019948.1_cds_WP_085772831.1_3476	B1812_RS18055	B1812_18170
lcl|AP027149.1_cds_BDV38924.1_2177	DSM21852_21770	NZ_CP019948.1_cds_WP_102938128.1_3477	B1812_RS18060	B1812_18175
lcl|AP027149.1_cds_BDV38925.1_2178	DSM21852_21780	NZ_CP019948.1_cds_WP_085772832.1_3478	B1812_RS18065	B1812_18180
lcl|AP027149.1_cds_BDV38926.1_2179	DSM21852_21790	NZ_CP019948.1_cds_WP_085772833.1_3479	B1812_RS18070	B1812_18185
lcl|AP027149.1_cds_BDV38927.1_2180	DSM21852_21800	NZ_CP019948.1_cds_WP_085772834.1_3480	B1812_RS18075	B1812_18190
lcl|AP027149.1_cds_BDV38928.1_2181	DSM21852_21810	NZ_CP019948.1_cds_WP_085772835.1_3481	B1812_RS18080	B1812_18195
lcl|AP027149.1_cds_BDV38929.1_2182	DSM21852_21820	NZ_CP019948.1_cds_WP_085772836.1_3482	B1812_RS18085	B1812_18200
lcl|AP027149.1_cds_BDV38930.1_2183	DSM21852_21830	NZ_CP019948.1_cds_WP_085772837.1_3483	B1812_RS18090	B1812_18205
lcl|AP027149.1_cds_BDV38931.1_2184	DSM21852_21840	NZ_CP019948.1_cds_WP_085772838.1_3484	B1812_RS18095	B1812_18210
lcl|AP027149.1_cds_BDV38932.1_2185	DSM21852_21850	NZ_CP019948.1_cds_WP_085772839.1_3485	B1812_RS18100	B1812_18215
lcl|AP027149.1_cds_BDV38933.1_2186	DSM21852_21860	NZ_CP019948.1_cds_WP_210190832.1_3486	B1812_RS18105	B1812_18220
lcl|AP027149.1_cds_BDV38934.1_2187	DSM21852_21870	NZ_CP019948.1_cds_WP_085772841.1_3487	B1812_RS18110	B1812_18225
lcl|AP027149.1_cds_BDV38935.1_2188	DSM21852_21880	NZ_CP019948.1_cds_WP_158658849.1_3488	B1812_RS22800	
lcl|AP027149.1_cds_BDV38936.1_2189	DSM21852_21890	NZ_CP019948.1_cds_WP_085772842.1_3489	B1812_RS18115	B1812_18230
lcl|AP027149.1_cds_BDV38937.1_2190	DSM21852_21900	NZ_CP019948.1_cds_WP_102938218.1_3490	B1812_RS18120	B1812_18235
lcl|AP027149.1_cds_BDV38938.1_2191	DSM21852_21910	NZ_CP019948.1_cds_WP_085772844.1_3491	B1812_RS18125	B1812_18240
lcl|AP027149.1_cds_BDV38939.1_2192	DSM21852_21920	NZ_CP019948.1_cds_WP_245299973.1_3492	B1812_RS18130	B1812_18245
lcl|AP027149.1_cds_BDV38940.1_2193	DSM21852_21930	NZ_CP019948.1_cds_WP_085772845.1_3493	B1812_RS18135	B1812_18250
lcl|AP027149.1_cds_BDV38941.1_2194	DSM21852_21940	NZ_CP019948.1_cds_WP_085772846.1_3494	B1812_RS18140	B1812_18255
lcl|AP027149.1_cds_BDV38942.1_2195	DSM21852_21950	NZ_CP019948.1_cds_WP_085772847.1_3495	B1812_RS18145	B1812_18260
lcl|AP027149.1_cds_BDV38943.1_2196	DSM21852_21960	NZ_CP019948.1_cds_WP_085772848.1_3496	B1812_RS18150	B1812_18265
lcl|AP027149.1_cds_BDV38944.1_2197	DSM21852_21970	NZ_CP019948.1_cds_WP_085772849.1_3498	B1812_RS18155	B1812_18270
lcl|AP027149.1_cds_BDV38945.1_2198	DSM21852_21980	NZ_CP019948.1_cds_WP_085772850.1_3499	B1812_RS18160	B1812_18275
lcl|AP027149.1_cds_BDV38946.1_2199	DSM21852_21990	NZ_CP019948.1_cds_WP_085772851.1_3500	B1812_RS18165	B1812_18280
lcl|AP027149.1_cds_BDV38947.1_2200	DSM21852_22000	NZ_CP019948.1_cds_WP_085772852.1_3501	B1812_RS18170	B1812_18285
lcl|AP027149.1_cds_BDV38948.1_2201	DSM21852_22010	NZ_CP019948.1_cds_WP_085772854.1_3502	B1812_RS18180	B1812_18295
lcl|AP027149.1_cds_BDV38949.1_2202	DSM21852_22020	NZ_CP019948.1_cds_WP_085772855.1_3503	B1812_RS18185	B1812_18300
lcl|AP027149.1_cds_BDV38950.1_2203	DSM21852_22030	NZ_CP019948.1_cds_WP_085772856.1_3504	B1812_RS18190	B1812_18305
lcl|AP027149.1_cds_BDV38951.1_2204	DSM21852_22040	NZ_CP019948.1_cds_WP_085772857.1_3505	B1812_RS18195	B1812_18310
lcl|AP027149.1_cds_BDV38952.1_2205	DSM21852_22050	NZ_CP019948.1_cds_WP_085772858.1_3506	B1812_RS18200	B1812_18315
lcl|AP027149.1_cds_BDV38953.1_2206	DSM21852_22060	NZ_CP019948.1_cds_WP_085772859.1_3507	B1812_RS18205	B1812_18320
lcl|AP027149.1_cds_BDV38954.1_2207	DSM21852_22070	NZ_CP019948.1_cds_WP_085772860.1_3508	B1812_RS18210	B1812_18325
lcl|AP027149.1_cds_BDV38955.1_2208	DSM21852_22080	NZ_CP019948.1_cds_WP_085772861.1_3509	B1812_RS18215	B1812_18330
lcl|AP027149.1_cds_BDV38956.1_2209	DSM21852_22090	NZ_CP019948.1_cds_WP_085772862.1_3510	B1812_RS18220	B1812_18335
lcl|AP027149.1_cds_BDV38957.1_2210	DSM21852_22100	NZ_CP019948.1_cds_WP_085772863.1_3511	B1812_RS18225	B1812_18340
lcl|AP027149.1_cds_BDV38958.1_2211	DSM21852_22110	NZ_CP019948.1_cds_WP_085772864.1_3512	B1812_RS18230	B1812_18345
lcl|AP027149.1_cds_BDV38959.1_2212	DSM21852_22120	NZ_CP019948.1_cds_WP_085772865.1_3513	B1812_RS18235	B1812_18350
lcl|AP027149.1_cds_BDV38960.1_2213	DSM21852_22130	NZ_CP019948.1_cds_WP_085772866.1_3514	B1812_RS18240	B1812_18355
lcl|AP027149.1_cds_BDV38961.1_2214	DSM21852_22140	NZ_CP019948.1_cds_WP_158658851.1_3515	B1812_RS18245	B1812_18360
lcl|AP027149.1_cds_BDV38962.1_2215	DSM21852_22150	NZ_CP019948.1_cds_WP_085772868.1_3516	B1812_RS18250	B1812_18365
lcl|AP027149.1_cds_BDV38963.1_2216	DSM21852_22160	NZ_CP019948.1_cds_WP_102938129.1_3517	B1812_RS18255	B1812_18370
lcl|AP027149.1_cds_BDV38964.1_2217	DSM21852_22170	NZ_CP019948.1_cds_WP_085772869.1_3518	B1812_RS18260	B1812_18375
lcl|AP027149.1_cds_BDV38965.1_2218	DSM21852_22180	NZ_CP019948.1_cds_WP_085773822.1_3519	B1812_RS18265	B1812_18380
lcl|AP027149.1_cds_BDV38966.1_2219	DSM21852_22190	NZ_CP019948.1_cds_WP_085772870.1_3520	B1812_RS18270	B1812_18385
lcl|AP027149.1_cds_BDV38967.1_2220	DSM21852_22200	NZ_CP019948.1_cds_WP_245300279.1_3521	B1812_RS18275	B1812_18390
lcl|AP027149.1_cds_BDV38968.1_2221	DSM21852_22210	NZ_CP019948.1_cds_WP_085772871.1_3522	B1812_RS18280	B1812_18395
lcl|AP027149.1_cds_BDV38969.1_2222	DSM21852_22220	NZ_CP019948.1_cds_WP_085772872.1_3523	B1812_RS18285	B1812_18400
lcl|AP027149.1_cds_BDV38970.1_2223	DSM21852_22230	NZ_CP019948.1_cds_WP_085772873.1_3524	B1812_RS18290	B1812_18405
lcl|AP027149.1_cds_BDV38971.1_2224	DSM21852_22240	NZ_CP019948.1_cds_WP_158658852.1_3525	B1812_RS18300	B1812_18415
lcl|AP027149.1_cds_BDV38972.1_2225	DSM21852_22250	NZ_CP019948.1_cds_WP_158658853.1_3526	B1812_RS22810	
lcl|AP027149.1_cds_BDV38973.1_2226	DSM21852_22260	NZ_CP019948.1_cds_WP_085772876.1_3527	B1812_RS18305	B1812_18420
lcl|AP027149.1_cds_BDV38974.1_2227	DSM21852_22270	NZ_CP019948.1_cds_WP_085773824.1_3528	B1812_RS18310	B1812_18425
lcl|AP027149.1_cds_BDV38975.1_2228	DSM21852_22280	NZ_CP019948.1_cds_WP_085772877.1_3529	B1812_RS18315	B1812_18430
lcl|AP027149.1_cds_BDV38976.1_2229	DSM21852_22290	NZ_CP019948.1_cds_WP_085772878.1_3530	B1812_RS18320	B1812_18435
lcl|AP027149.1_cds_BDV38977.1_2230	DSM21852_22300	NZ_CP019948.1_cds_WP_085772879.1_3531	B1812_RS18325	B1812_18440
lcl|AP027149.1_cds_BDV38978.1_2231	DSM21852_22310	NZ_CP019948.1_cds_WP_085772880.1_3532	B1812_RS18330	B1812_18445
lcl|AP027149.1_cds_BDV38979.1_2232	DSM21852_22320	NZ_CP019948.1_cds_WP_085772881.1_3533	B1812_RS18335	B1812_18450
lcl|AP027149.1_cds_BDV38980.1_2233	DSM21852_22330	NZ_CP019948.1_cds_WP_085772882.1_3534	B1812_RS18340	B1812_18455
lcl|AP027149.1_cds_BDV38982.1_2235	DSM21852_22350	NZ_CP019948.1_cds_WP_085772884.1_3535	B1812_RS18350	B1812_18465
lcl|AP027149.1_cds_BDV38983.1_2236	DSM21852_22360	NZ_CP019948.1_cds_WP_085772885.1_3536	B1812_RS18355	B1812_18470
lcl|AP027149.1_cds_BDV38984.1_2237	DSM21852_22370	NZ_CP019948.1_cds_WP_085772886.1_3537	B1812_RS18360	B1812_18475
lcl|AP027149.1_cds_BDV38985.1_2238	DSM21852_22380	NZ_CP019948.1_cds_WP_245299974.1_3538	B1812_RS18365	B1812_18480
lcl|AP027149.1_cds_BDV38986.1_2239	DSM21852_22390	NZ_CP019948.1_cds_WP_085772887.1_3539	B1812_RS18370	B1812_18485
lcl|AP027149.1_cds_BDV38987.1_2240	DSM21852_22400	NZ_CP019948.1_cds_WP_158658854.1_3540	B1812_RS18375	B1812_18490
lcl|AP027149.1_cds_BDV38988.1_2241	DSM21852_22410	NZ_CP019948.1_cds_WP_085772889.1_3541	B1812_RS18380	B1812_18495
lcl|AP027149.1_cds_BDV38989.1_2242	DSM21852_22420	NZ_CP019948.1_cds_WP_085773826.1_3542	B1812_RS18385	B1812_18500
lcl|AP027149.1_cds_BDV38990.1_2243	DSM21852_22430	NZ_CP019948.1_cds_WP_085772890.1_3543	B1812_RS18390	B1812_18505
lcl|AP027149.1_cds_BDV38991.1_2244	DSM21852_22440	NZ_CP019948.1_cds_WP_085772891.1_3544	B1812_RS18395	B1812_18510
lcl|AP027149.1_cds_BDV38992.1_2245	DSM21852_22450	NZ_CP019948.1_cds_WP_085772892.1_3545	B1812_RS18400	B1812_18515
lcl|AP027149.1_cds_BDV38993.1_2246	DSM21852_22460	NZ_CP019948.1_cds_WP_245299975.1_3546	B1812_RS18405	B1812_18520
lcl|AP027149.1_cds_BDV38994.1_2247	DSM21852_22470	NZ_CP019948.1_cds_WP_085772894.1_3547	B1812_RS18410	B1812_18525
lcl|AP027149.1_cds_BDV38995.1_2248	DSM21852_22480	NZ_CP019948.1_cds_WP_085773827.1_3548	B1812_RS18415	B1812_18530
lcl|AP027149.1_cds_BDV38996.1_2249	DSM21852_22490	NZ_CP019948.1_cds_WP_085772895.1_3549	B1812_RS18420	B1812_18535
lcl|AP027149.1_cds_BDV38997.1_2250	DSM21852_22500	NZ_CP019948.1_cds_WP_085773828.1_3550	B1812_RS18425	B1812_18540
lcl|AP027149.1_cds_BDV38998.1_2251	DSM21852_22510	NZ_CP019948.1_cds_WP_085773828.1_3550	B1812_RS18425	B1812_18540
lcl|AP027149.1_cds_BDV38999.1_2252	DSM21852_22520	NZ_CP019948.1_cds_WP_085772896.1_3551	B1812_RS18430	B1812_18545
lcl|AP027149.1_cds_BDV39001.1_2254	DSM21852_22540	NZ_CP019948.1_cds_WP_245299976.1_3554	B1812_RS18445	B1812_18560
lcl|AP027149.1_cds_BDV39003.1_2256	DSM21852_22560	NZ_CP019948.1_cds_WP_085772898.1_3555	B1812_RS18460	B1812_18575
lcl|AP027149.1_cds_BDV39004.1_2257	DSM21852_22570	NZ_CP019948.1_cds_WP_085773831.1_3556	B1812_RS18465	B1812_18580
lcl|AP027149.1_cds_BDV39005.1_2258	DSM21852_22580	NZ_CP019948.1_cds_WP_085772899.1_3557	B1812_RS18470	B1812_18585
lcl|AP027149.1_cds_BDV39006.1_2259	DSM21852_22590	NZ_CP019948.1_cds_WP_085772900.1_3558	B1812_RS18475	B1812_18590
