pw_ID	pw_name	C_ID	C_name
map00860	Porphyrin metabolism	C20666	5-Oxo-delta-bilirubin
map00860	Porphyrin metabolism	C05789	L-Urobilinogen
map00860	Porphyrin metabolism	C21510	Nickel-sirohydrochlorin
map00860	Porphyrin metabolism	C21511	Nickel-sirohydrochlorin a,c-diamide
map00860	Porphyrin metabolism	C21512	15,17(3
map00860	Porphyrin metabolism	C21582	Bacteriochlorophyllide e
map00860	Porphyrin metabolism	C18161	Bacteriochlorophyllide c
map00860	Porphyrin metabolism	C21723	Biliverdin-IX-delta
map00860	Porphyrin metabolism	C21724	Biliverdin-IX-beta
map00860	Porphyrin metabolism	C00748	Siroheme
map00860	Porphyrin metabolism	C00188	L-Threonine
map00860	Porphyrin metabolism	C22338	Dihydro-heme d1
map00860	Porphyrin metabolism	C22339	Heme d1
map00860	Porphyrin metabolism	C21284	Fe-coproporphyrin III
map00860	Porphyrin metabolism	C05770	Coproporphyrin III
map00860	Porphyrin metabolism	C03263	Coproporphyrinogen III
map00860	Porphyrin metabolism	C01051	Uroporphyrinogen III
map00860	Porphyrin metabolism	C21835	12,18-Didecarboxysiroheme
map00860	Porphyrin metabolism	C03029	Transferrin[Fe(II
map00860	Porphyrin metabolism	C22451	5-Methoxy-6-methylbenzimidazole
map00860	Porphyrin metabolism	C22450	5-Methoxybenzimidazole
map00860	Porphyrin metabolism	C21764	5-Hydroxybenzimidazole
map00860	Porphyrin metabolism	C03373	Aminoimidazole ribotide
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C03657	1,4-Dihydroxy-2-naphthoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C06986	Spirodilactone
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00885	Isochorismate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00156	4-Hydroxybenzoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00390	Ubiquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C03160	2-Succinylbenzoyl-CoA
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C02730	2-Succinylbenzoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17554	3,4-Dihydroxy-5-polyprenylbenzoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17559	3-Methoxy-4-hydroxy-5-polyprenylbenzoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17552	2-Polyprenyl-6-methoxyphenol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C19858	2-Methoxy-6-all-trans-polyprenyl-1,4-benzoquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C19859	6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05848	4-Hydroxy-3-polyprenylbenzoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05807	2-Polyprenylphenol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17551	2-Polyprenyl-6-hydroxyphenol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05817	(1R,6R
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C15547	1,4-Dihydroxy-2-naphthoyl-CoA
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00544	Homogentisate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00811	4-Coumarate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00082	L-Tyrosine
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C01179	3-(4-Hydroxyphenyl
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C03964	(R
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00223	p-Coumaroyl-CoA
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C02949	4-Hydroxybenzoyl-CoA
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05847	all-trans-Polyprenyl diphosphate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05427	Phytyl diphosphate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C19847	Demethylmenaquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C13309	2-Phytyl-1,4-naphthoquinone
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C02059	Phylloquinone
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05427	Phytyl diphosphate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00828	Menaquinone
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05847	all-trans-Polyprenyl diphosphate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C04145	all-trans-Nonaprenyl diphosphate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17570	2-Methyl-6-solanyl-1,4-benzoquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C14151	delta-Tocopherol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C02477	alpha-Tocopherol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C16695	Plastoquinol-9
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C14152	beta-Tocopherol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C15882	2-Methyl-6-phytylquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C02483	gamma-Tocopherol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C15883	2,3-Dimethyl-5-phytylquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C21860	3-Demethylubiquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C18131	Geranyl-hydroxybenzoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C10793	Geranylhydroquinone
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C18132	3''-Hydroxy-geranylhydroquinone
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C18133	Deoxyshikonin
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17412	Shikonin
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C03993	4-(beta-D-Glucosyloxy
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C18135	Dihydroshikonofuran
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C18134	Dihydroechinofuran
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00341	Geranyl diphosphate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05849	Vitamin K1 epoxide
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C05819	Menaquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C03313	Phylloquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C20265	2,3-Epoxymenaquinone
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00251	Chorismate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C16999	Futalosine
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17010	Dehypoxanthine futalosine
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17017	Cyclic dehypoxanthine futalosine
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C17018	1,4-Dihydroxy-6-naphthoate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C20772	3-[(1-Carboxyvinyl
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C20773	6-Amino-6-deoxyfutalosine
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00423	trans-Cinnamate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C00353	Geranylgeranyl diphosphate
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C14156	delta-Tocotrienol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C14154	beta-Tocotrienol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C20737	6-Geranylgeranyl-2-methylbenzene-1,4-diol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C14155	gamma-Tocotrienol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C20738	6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C14153	alpha-Tocotrienol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C21084	Demethylphylloquinol
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	C22039	2-Carboxy-1,4-naphthoquinone
map00900	Terpenoid backbone biosynthesis	C05859	ditrans,polycis-Polyprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C06081	Polyprenol
map00900	Terpenoid backbone biosynthesis	C00022	Pyruvate
map00900	Terpenoid backbone biosynthesis	C00024	Acetyl-CoA
map00900	Terpenoid backbone biosynthesis	C00332	Acetoacetyl-CoA
map00900	Terpenoid backbone biosynthesis	C00118	D-Glyceraldehyde 3-phosphate
map00900	Terpenoid backbone biosynthesis	C11434	2-C-Methyl-D-erythritol 4-phosphate
map00900	Terpenoid backbone biosynthesis	C11435	4-(Cytidine 5'-diphospho
map00900	Terpenoid backbone biosynthesis	C11436	2-Phospho-4-(cytidine 5'-diphospho
map00900	Terpenoid backbone biosynthesis	C11453	2-C-Methyl-D-erythritol 2,4-cyclodiphosphate
map00900	Terpenoid backbone biosynthesis	C11811	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate
map00900	Terpenoid backbone biosynthesis	C00356	(S
map00900	Terpenoid backbone biosynthesis	C00418	(R
map00900	Terpenoid backbone biosynthesis	C01107	(R
map00900	Terpenoid backbone biosynthesis	C01143	(R
map00900	Terpenoid backbone biosynthesis	C02321	cis-1,4-Polyisoprene
map00900	Terpenoid backbone biosynthesis	C00129	Isopentenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C00235	Dimethylallyl diphosphate
map00900	Terpenoid backbone biosynthesis	C16521	Isoprene
map00900	Terpenoid backbone biosynthesis	C00341	Geranyl diphosphate
map00900	Terpenoid backbone biosynthesis	C11437	1-Deoxy-D-xylulose 5-phosphate
map00900	Terpenoid backbone biosynthesis	C16826	2-cis,6-trans-Farnesyl diphosphate
map00900	Terpenoid backbone biosynthesis	C04574	di-trans,poly-cis-Undecaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C17432	all-trans-Decaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C00448	trans,trans-Farnesyl diphosphate
map00900	Terpenoid backbone biosynthesis	C04216	all-trans-Heptaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C04146	all-trans-Octaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C04145	all-trans-Nonaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C01230	all-trans-Hexaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C00353	Geranylgeranyl diphosphate
map00900	Terpenoid backbone biosynthesis	C05427	Phytyl diphosphate
map00900	Terpenoid backbone biosynthesis	C18321	trans,octacis-Decaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C19852	tritrans,heptacis-Undecaprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C19853	trans,polycis-Polyprenyl diphosphate
map00900	Terpenoid backbone biosynthesis	C04506	Protein C-terminal S-farnesyl-L-cysteine
map00900	Terpenoid backbone biosynthesis	C19760	2-cis,6-cis-Farnesyl diphosphate
map00900	Terpenoid backbone biosynthesis	C19691	Farnesylcysteine
map00900	Terpenoid backbone biosynthesis	C03461	2-trans,6-trans-Farnesal
map00900	Terpenoid backbone biosynthesis	C01126	(2E,6E
map00900	Terpenoid backbone biosynthesis	C04748	Protein C-terminal S-farnesyl-L-cysteine methyl ester
map00900	Terpenoid backbone biosynthesis	C20120	S-Farnesyl protein
map00900	Terpenoid backbone biosynthesis	C20121	trans,trans-Farnesyl phosphate
map00900	Terpenoid backbone biosynthesis	C20345	Isopentenyl phosphate
map00900	Terpenoid backbone biosynthesis	C20847	(R
map00900	Terpenoid backbone biosynthesis	C20848	(R
map00900	Terpenoid backbone biosynthesis	C22453	trans-Anhydromevalonate phosphate
map00902	Monoterpenoid biosynthesis	C06074	Myrcene
map00902	Monoterpenoid biosynthesis	C00341	Geranyl diphosphate
map00902	Monoterpenoid biosynthesis	C01500	Geraniol
map00902	Monoterpenoid biosynthesis	C17621	(6E
map00902	Monoterpenoid biosynthesis	C17622	(6E
map00902	Monoterpenoid biosynthesis	C01433	Loganin
map00902	Monoterpenoid biosynthesis	C06071	Deoxyloganin
map00902	Monoterpenoid biosynthesis	C11636	7-Deoxyloganate
map00902	Monoterpenoid biosynthesis	C01512	Loganate
map00902	Monoterpenoid biosynthesis	C01957	Secologanate
map00902	Monoterpenoid biosynthesis	C01852	Secologanin
map00902	Monoterpenoid biosynthesis	C11672	10-Deoxygeniposidic acid
map00902	Monoterpenoid biosynthesis	C11673	Geniposidic acid
map00902	Monoterpenoid biosynthesis	C09769	Asperuloside
map00902	Monoterpenoid biosynthesis	C09804	cis-trans-Nepetalactol
map00902	Monoterpenoid biosynthesis	C20790	7-Deoxyloganetin
map00902	Monoterpenoid biosynthesis	C03190	(+
map00902	Monoterpenoid biosynthesis	C06304	(+
map00902	Monoterpenoid biosynthesis	C02462	Sabinene hydrate
map00902	Monoterpenoid biosynthesis	C02344	(-
map00902	Monoterpenoid biosynthesis	C06307	(-
map00902	Monoterpenoid biosynthesis	C11383	(+
map00902	Monoterpenoid biosynthesis	C11409	(+
map00902	Monoterpenoid biosynthesis	C06099	(R
map00902	Monoterpenoid biosynthesis	C11952	(+
map00902	Monoterpenoid biosynthesis	C11951	(+
map00902	Monoterpenoid biosynthesis	C00553	(+
map00902	Monoterpenoid biosynthesis	C00400	(-
map00902	Monoterpenoid biosynthesis	C00843	(-
map00902	Monoterpenoid biosynthesis	C09893	Pulegone
map00902	Monoterpenoid biosynthesis	C01767	(-
map00902	Monoterpenoid biosynthesis	C02485	(-
map00902	Monoterpenoid biosynthesis	C02452	(-
map00902	Monoterpenoid biosynthesis	C00964	(-
map00902	Monoterpenoid biosynthesis	C01123	(-
map00902	Monoterpenoid biosynthesis	C00521	(S
map00902	Monoterpenoid biosynthesis	C09844	1,8-Cineole
map00902	Monoterpenoid biosynthesis	C11393	(-
map00902	Monoterpenoid biosynthesis	C03092	6-endo-Hydroxycineole
map00902	Monoterpenoid biosynthesis	C00848	6-Oxocineole
map00902	Monoterpenoid biosynthesis	C04718	1,6,6-Trimethyl-2,7-dioxabicyclo[3.2.2]nonan-3-one
map00902	Monoterpenoid biosynthesis	C06066	4,5-Dihydro-5,5-dimethyl-4-(3-oxobutyl
map00902	Monoterpenoid biosynthesis	C18025	(+
map00902	Monoterpenoid biosynthesis	C18027	(4R,7S
map00902	Monoterpenoid biosynthesis	C11388	(-
map00902	Monoterpenoid biosynthesis	C04433	(6E
map00902	Monoterpenoid biosynthesis	C20221	(6E
map00902	Monoterpenoid biosynthesis	C06308	(-
map00902	Monoterpenoid biosynthesis	C20943	(R
map00902	Monoterpenoid biosynthesis	C20944	Ipsdienone
map00902	Monoterpenoid biosynthesis	C11389	(+
map00902	Monoterpenoid biosynthesis	C21203	Geranyl phosphate
map00902	Monoterpenoid biosynthesis	C01765	(+
map00902	Monoterpenoid biosynthesis	C00808	(+
map00902	Monoterpenoid biosynthesis	C06305	(-
map00902	Monoterpenoid biosynthesis	C20789	7-Deoxyloganetate
map00902	Monoterpenoid biosynthesis	C06070	Iridotrial
map00902	Monoterpenoid biosynthesis	C22014	7-Deoxyloganetic alcohol
map00902	Monoterpenoid biosynthesis	C22225	(S
map00902	Monoterpenoid biosynthesis	C11382	(+
map00902	Monoterpenoid biosynthesis	C09782	Gentiopicrin
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C17954	Albaflavenone
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C00448	trans,trans-Farnesyl diphosphate
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09704	Nerolidol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09665	alpha-Farnesene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09666	beta-Farnesene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C01126	(2E,6E
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C03220	(2Z,6E
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C03461	2-trans,6-trans-Farnesal
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19749	(E
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C01860	Trichodiene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16028	Amorpha-4,11-diene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16269	(+
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16143	(1E,4S,5E,7R
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16286	Geosmin
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16141	(+
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09672	Germacrene B
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16142	(-
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C02004	Aristolochene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C17277	(+
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09723	beta-Selinene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C12142	Vetispiradiene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C06394	delta-Cadinene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C07667	Gossypol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09684	Humulene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C01841	Pentalenene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16829	gamma-Humulene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09699	Longifolene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09629	beta-Caryophyllene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C06079	PR-toxin
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C06080	Nivalenol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C17953	(5S
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C17955	(5R
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C18245	8-epi-Cedrol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19711	Solavetivol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09737	Solavetivone
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19676	Germacra-1(10
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19678	Germacrene A acid
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09382	Costunolide
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19746	(3R,6E
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19736	(+
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19742	(+
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19747	Germacrene C
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19755	Patchoulol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19753	cis-Muurola-3,5-diene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19752	(S
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19748	(E
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16814	gamma-Bisabolene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19708	5-Epiaristolochene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C16775	(S
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C09627	Capsidiol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19740	(+
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C03428	Presqualene diphosphate
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19833	Germanicol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19820	Protostadienol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19819	Cucurbitadienol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19832	Thalianol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19801	Isomultiflorenol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19834	Dammara-20,24-diene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C08616	beta-Amyrin
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19835	Camelliol C
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C08615	alpha-Amyrin
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19732	24-Hydroxy-beta-amyrin
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19828	Arabidiol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19863	Lupan-3beta,20-diol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C08628	Lupeol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C19829	Dammarenediol-II
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C08637	Taraxerol
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C00751	Squalene
map00909	Sesquiterpenoid and triterpenoid biosynthesis	C01054	(S
